id_mesa,id_establecimiento,id_circuito,descripcion,ciudadanos_habilitados,extranjera
3784,6639,92,3784,345,NO
3785,6639,92,3785,345,NO
3786,6639,92,3786,345,NO
3787,6639,92,3787,345,NO
3788,6639,92,3788,345,NO
3789,6639,92,3789,345,NO
3790,6639,92,3790,345,NO
3791,6639,92,3791,345,NO
3792,6639,92,3792,345,NO
3793,6639,92,3793,345,NO
3794,6639,92,3794,345,NO
3795,6639,92,3795,345,NO
3796,6639,92,3796,345,NO
3797,6639,92,3797,345,NO
3798,4070,93,3798,346,NO
3799,4070,93,3799,346,NO
3800,4070,93,3800,346,NO
3801,4070,93,3801,346,NO
3802,4070,93,3802,346,NO
3803,4070,93,3803,346,NO
3804,4070,93,3804,346,NO
3805,4073,93,3805,346,NO
3806,4073,93,3806,346,NO
3807,4073,93,3807,346,NO
3808,4073,93,3808,346,NO
3809,4073,93,3809,346,NO
3810,4073,93,3810,346,NO
3811,4073,93,3811,346,NO
3812,4073,93,3812,346,NO
3813,4073,93,3813,346,NO
3814,4073,93,3814,346,NO
3815,4073,93,3815,346,NO
3816,4073,93,3816,345,NO
3817,4073,93,3817,345,NO
3818,4073,93,3818,345,NO
3819,4073,93,3819,345,NO
3820,4073,93,3820,345,NO
3821,4073,93,3821,345,NO
3822,8922,94,3822,342,NO
3823,8922,94,3823,342,NO
3824,8922,94,3824,342,NO
3825,8922,94,3825,342,NO
3826,8922,94,3826,342,NO
3827,8922,94,3827,342,NO
3828,8922,94,3828,342,NO
3829,8922,94,3829,342,NO
3830,8922,94,3830,342,NO
3831,8922,94,3831,342,NO
3832,8922,94,3832,342,NO
3833,8922,94,3833,342,NO
3834,8922,94,3834,342,NO
3835,5028,94,3835,342,NO
3836,5028,94,3836,342,NO
3837,5028,94,3837,342,NO
3838,5028,94,3838,341,NO
3839,5028,94,3839,341,NO
3840,5028,94,3840,341,NO
3841,5028,94,3841,341,NO
3842,5028,94,3842,341,NO
3843,5028,94,3843,341,NO
3844,9230,94,3844,341,NO
3845,9230,94,3845,341,NO
3846,9230,94,3846,341,NO
3847,9230,94,3847,341,NO
3848,9230,94,3848,341,NO
3849,9230,94,3849,341,NO
3850,8925,94,3850,341,NO
3851,8925,94,3851,341,NO
3852,8925,94,3852,341,NO
3853,8925,94,3853,341,NO
3854,9233,95,3854,349,NO
3855,9233,95,3855,349,NO
3856,9233,95,3856,349,NO
3857,9233,95,3857,349,NO
3858,9233,95,3858,349,NO
3859,9233,95,3859,348,NO
3860,9233,95,3860,348,NO
3861,9233,95,3861,348,NO
3862,9233,95,3862,348,NO
3863,9233,95,3863,348,NO
3864,9233,95,3864,348,NO
3865,9233,95,3865,348,NO
3866,9233,95,3866,348,NO
3867,9233,95,3867,348,NO
3868,9233,95,3868,348,NO
3869,4670,95,3869,348,NO
3870,4670,95,3870,348,NO
3871,4670,95,3871,348,NO
3872,4670,95,3872,348,NO
3873,4670,95,3873,348,NO
3874,4670,95,3874,348,NO
3875,4670,95,3875,348,NO
3876,4670,95,3876,348,NO
3877,4670,95,3877,348,NO
3878,4670,95,3878,348,NO
3879,5212,95,3879,348,NO
3880,5212,95,3880,348,NO
3881,5212,95,3881,348,NO
3882,5212,95,3882,348,NO
3883,5212,95,3883,348,NO
3884,5212,95,3884,348,NO
3885,5212,95,3885,348,NO
3886,4686,95,3886,348,NO
3887,4686,95,3887,348,NO
3888,4686,95,3888,348,NO
3889,4686,95,3889,348,NO
3890,4686,95,3890,348,NO
3891,4686,95,3891,348,NO
3892,4686,95,3892,348,NO
3893,4686,95,3893,348,NO
3894,9238,95,3894,348,NO
3895,9238,95,3895,348,NO
3896,9238,95,3896,348,NO
3897,9238,95,3897,348,NO
3898,4695,95,3898,348,NO
3899,4695,95,3899,348,NO
3900,4695,95,3900,348,NO
3901,4695,95,3901,348,NO
3902,4695,95,3902,348,NO
3903,9238,96,3903,345,NO
3904,9238,96,3904,345,NO
3905,9238,96,3905,345,NO
3906,9238,96,3906,345,NO
3907,9238,96,3907,345,NO
3908,4693,96,3908,345,NO
3909,4693,96,3909,345,NO
3910,4693,96,3910,345,NO
3911,4693,96,3911,345,NO
3912,4693,96,3912,345,NO
3913,4693,96,3913,345,NO
3914,4693,96,3914,345,NO
3915,4697,96,3915,345,NO
3916,4697,96,3916,345,NO
3917,4697,96,3917,345,NO
3918,4697,96,3918,345,NO
3919,4697,96,3919,345,NO
3920,4697,96,3920,345,NO
3921,6759,96,3921,345,NO
3922,6759,96,3922,345,NO
3923,6759,96,3923,345,NO
3924,6759,96,3924,345,NO
3925,6759,96,3925,345,NO
3926,6759,96,3926,344,NO
3927,6759,96,3927,344,NO
3928,8561,96,3928,344,NO
3929,8561,96,3929,344,NO
3930,8561,96,3930,344,NO
3931,8561,96,3931,344,NO
3932,8561,96,3932,344,NO
3933,8561,96,3933,344,NO
3934,8561,96,3934,344,NO
3935,8561,96,3935,344,NO
3936,8561,96,3936,344,NO
3937,4681,97,3937,345,NO
3938,4681,97,3938,345,NO
3939,4681,97,3939,345,NO
3940,4681,97,3940,345,NO
3941,4681,97,3941,345,NO
3942,4681,97,3942,345,NO
3943,4681,97,3943,345,NO
3944,4681,97,3944,345,NO
3945,4681,97,3945,345,NO
3946,4678,97,3946,345,NO
3947,4678,97,3947,345,NO
3948,4678,97,3948,345,NO
3949,4678,97,3949,345,NO
3950,4678,97,3950,345,NO
3951,4678,97,3951,345,NO
3952,4678,97,3952,345,NO
3953,4678,97,3953,345,NO
3954,4678,97,3954,345,NO
3955,4678,97,3955,345,NO
3956,4690,97,3956,345,NO
3957,4690,97,3957,345,NO
3958,4690,97,3958,345,NO
3959,4690,97,3959,345,NO
3960,4672,97,3960,345,NO
3961,4672,97,3961,345,NO
3962,4672,97,3962,345,NO
3963,4672,97,3963,345,NO
3964,4672,97,3964,345,NO
3965,9415,97,3965,345,NO
3966,9415,97,3966,345,NO
3967,9415,97,3967,345,NO
3968,9415,97,3968,344,NO
3969,9415,97,3969,344,NO
3970,9415,97,3970,344,NO
3971,9415,97,3971,344,NO
3972,9415,97,3972,344,NO
3973,4661,98,3973,346,NO
3974,4661,98,3974,346,NO
3975,4661,98,3975,346,NO
3976,4661,98,3976,346,NO
3977,4661,98,3977,346,NO
3978,4661,98,3978,346,NO
3979,4661,98,3979,346,NO
3980,4661,98,3980,346,NO
3981,4661,98,3981,346,NO
3982,4661,98,3982,346,NO
3983,4672,98,3983,346,NO
3984,4672,98,3984,346,NO
3985,4672,98,3985,346,NO
3986,4672,98,3986,346,NO
3987,4672,98,3987,346,NO
3988,4672,98,3988,346,NO
3989,4675,98,3989,346,NO
3990,4675,98,3990,346,NO
3991,4675,98,3991,346,NO
3992,4675,98,3992,345,NO
3993,4675,98,3993,345,NO
3994,4675,98,3994,345,NO
3995,4675,98,3995,345,NO
3996,4675,98,3996,345,NO
3997,4675,98,3997,345,NO
3998,4675,98,3998,345,NO
3999,5217,98,3999,345,NO
4000,5217,98,4000,345,NO
4001,5217,98,4001,345,NO
4002,5217,98,4002,345,NO
4003,5217,98,4003,345,NO
4004,5217,98,4004,345,NO
4005,5217,98,4005,345,NO
4006,5217,98,4006,345,NO
4007,5217,98,4007,345,NO
4008,5217,98,4008,345,NO
4009,5217,98,4009,345,NO
4010,5217,98,4010,345,NO
4011,5217,98,4011,345,NO
4012,5217,98,4012,345,NO
4013,5217,98,4013,345,NO
4014,5217,98,4014,345,NO
4015,5217,98,4015,345,NO
4016,8544,98,4016,345,NO
4017,8544,98,4017,345,NO
4018,8544,98,4018,345,NO
4019,8544,98,4019,345,NO
4020,8544,98,4020,345,NO
4021,9404,98,4021,345,NO
4022,9404,98,4022,345,NO
4023,9404,98,4023,345,NO
4024,9404,98,4024,345,NO
4025,9404,98,4025,345,NO
4026,9404,98,4026,345,NO
4027,9404,98,4027,345,NO
4028,9404,98,4028,345,NO
4029,9404,98,4029,345,NO
4030,9404,98,4030,345,NO
4031,9404,98,4031,345,NO
4032,9404,98,4032,345,NO
4033,9404,98,4033,345,NO
4034,9404,98,4034,345,NO
4035,9404,98,4035,345,NO
4036,9241,99,4036,343,NO
4037,9241,99,4037,343,NO
4038,9241,99,4038,343,NO
4039,9241,99,4039,343,NO
4040,9241,99,4040,343,NO
4041,9241,99,4041,343,NO
4042,9241,99,4042,343,NO
4043,9241,99,4043,343,NO
4044,9241,99,4044,343,NO
4045,4738,99,4045,343,NO
4046,4738,99,4046,343,NO
4047,4738,99,4047,343,NO
4048,4738,99,4048,343,NO
4049,4738,99,4049,343,NO
4050,4738,99,4050,343,NO
4051,4738,99,4051,342,NO
4052,4738,99,4052,342,NO
4053,5618,99,4053,342,NO
4054,5618,99,4054,342,NO
4055,5618,99,4055,342,NO
4056,5618,99,4056,342,NO
4057,5618,99,4057,342,NO
4058,5618,99,4058,342,NO
4059,5618,99,4059,342,NO
4060,5221,99,4060,342,NO
4061,5221,99,4061,342,NO
4062,5221,99,4062,342,NO
4063,5221,99,4063,342,NO
4064,5221,99,4064,342,NO
4065,5221,99,4065,342,NO
4066,5221,99,4066,342,NO
4067,5221,99,4067,342,NO
4068,9246,100,4068,350,NO
4069,9246,100,4069,350,NO
4070,9246,100,4070,350,NO
4071,9246,100,4071,350,NO
4072,9246,100,4072,350,NO
4073,9246,100,4073,349,NO
4074,4726,100,4074,349,NO
4075,4726,100,4075,349,NO
4076,4726,100,4076,349,NO
4077,4726,100,4077,349,NO
4078,4726,100,4078,349,NO
4079,4726,100,4079,349,NO
4080,4746,100,4080,349,NO
4081,4746,100,4081,349,NO
4082,4746,100,4082,349,NO
4083,4746,100,4083,349,NO
4084,4746,100,4084,349,NO
4085,4730,100,4085,349,NO
4086,4730,100,4086,349,NO
4087,4730,100,4087,349,NO
4088,4730,100,4088,349,NO
4089,4730,100,4089,349,NO
4090,4730,100,4090,349,NO
4091,4730,100,4091,349,NO
4092,4730,100,4092,349,NO
4093,4724,100,4093,349,NO
4094,4724,100,4094,349,NO
4095,4724,100,4095,349,NO
4096,4724,100,4096,349,NO
4097,4724,100,4097,349,NO
4098,4724,100,4098,349,NO
4099,4724,100,4099,349,NO
4100,4724,100,4100,349,NO
4101,8120,100,4101,349,NO
4102,8120,100,4102,349,NO
4103,8120,100,4103,349,NO
4104,8120,100,4104,349,NO
4105,8120,100,4105,349,NO
4106,8120,100,4106,349,NO
4107,9249,101,4107,345,NO
4108,9249,101,4108,345,NO
4109,9249,101,4109,345,NO
4110,9249,101,4110,345,NO
4111,9249,101,4111,345,NO
4112,9249,101,4112,345,NO
4113,9249,101,4113,345,NO
4114,4721,101,4114,344,NO
4115,4721,101,4115,344,NO
4116,4721,101,4116,344,NO
4117,4721,101,4117,344,NO
4118,4721,101,4118,344,NO
4119,4721,101,4119,344,NO
4120,4721,101,4120,344,NO
4121,4728,101,4121,344,NO
4122,4728,101,4122,344,NO
4123,4728,101,4123,344,NO
4124,4728,101,4124,344,NO
4125,4728,101,4125,344,NO
4126,4728,101,4126,344,NO
4127,4728,101,4127,344,NO
4128,4732,101,4128,344,NO
4129,4732,101,4129,344,NO
4130,4732,101,4130,344,NO
4131,4732,101,4131,344,NO
4132,4732,101,4132,344,NO
4133,4734,101,4133,344,NO
4134,4734,101,4134,344,NO
4135,4734,101,4135,344,NO
4136,4734,101,4136,344,NO
4137,4734,101,4137,344,NO
4138,5237,101,4138,344,NO
4139,5237,101,4139,344,NO
4140,5237,101,4140,344,NO
4141,5237,101,4141,344,NO
4142,5237,101,4142,344,NO
4143,5237,101,4143,344,NO
4144,5237,101,4144,344,NO
4145,5237,101,4145,344,NO
4146,5237,101,4146,344,NO
4147,4744,101,4147,344,NO
4148,4744,101,4148,344,NO
4149,4744,101,4149,344,NO
4150,4744,101,4150,344,NO
4151,4744,101,4151,344,NO
4152,4744,101,4152,344,NO
4153,4736,101,4153,344,NO
4154,4736,101,4154,344,NO
4155,4736,101,4155,344,NO
4156,4736,101,4156,344,NO
4157,4736,101,4157,344,NO
4158,4801,102,4158,345,NO
4159,4801,102,4159,345,NO
4160,4801,102,4160,345,NO
4161,4801,102,4161,345,NO
4162,4801,102,4162,345,NO
4163,4801,102,4163,345,NO
4164,4801,102,4164,345,NO
4165,4801,102,4165,345,NO
4166,4801,102,4166,345,NO
4167,4801,102,4167,345,NO
4168,4801,102,4168,345,NO
4169,4804,102,4169,345,NO
4170,4804,102,4170,345,NO
4171,4804,102,4171,345,NO
4172,4804,102,4172,345,NO
4173,4804,102,4173,345,NO
4174,4804,102,4174,344,NO
4175,4804,102,4175,344,NO
4176,4804,102,4176,344,NO
4177,4804,102,4177,344,NO
4178,5228,102,4178,344,NO
4179,5228,102,4179,344,NO
4180,5228,102,4180,344,NO
4181,5228,102,4181,344,NO
4182,5228,102,4182,344,NO
4183,5228,102,4183,344,NO
4184,4809,102,4184,344,NO
4185,4809,102,4185,344,NO
4186,4809,102,4186,344,NO
4187,4809,102,4187,344,NO
4188,4809,102,4188,344,NO
4189,4809,102,4189,344,NO
4190,8570,102,4190,344,NO
4191,8570,102,4191,344,NO
4192,8570,102,4192,344,NO
4193,8570,102,4193,344,NO
4194,8570,102,4194,344,NO
4195,8570,102,4195,344,NO
4196,5239,103,4196,348,NO
4197,5239,103,4197,348,NO
4198,5239,103,4198,348,NO
4199,5239,103,4199,348,NO
4200,5239,103,4200,348,NO
4201,5239,103,4201,348,NO
4202,5239,103,4202,348,NO
4203,5239,103,4203,347,NO
4204,5239,103,4204,347,NO
4205,5239,103,4205,347,NO
4206,5226,103,4206,347,NO
4207,5226,103,4207,347,NO
4208,5226,103,4208,347,NO
4209,5226,103,4209,347,NO
4210,5226,103,4210,347,NO
4211,5226,103,4211,347,NO
4212,5226,103,4212,347,NO
4213,5226,103,4213,347,NO
4214,5226,103,4214,347,NO
4215,5226,103,4215,347,NO
4216,5226,103,4216,347,NO
4217,5226,103,4217,347,NO
4218,5226,103,4218,347,NO
4219,5226,103,4219,347,NO
4220,5226,103,4220,347,NO
4221,5226,103,4221,347,NO
4222,8573,103,4222,347,NO
4223,8573,103,4223,347,NO
4224,8573,103,4224,347,NO
4225,8573,103,4225,347,NO
4226,8573,103,4226,347,NO
4227,8573,103,4227,347,NO
4228,8573,103,4228,347,NO
4229,8573,103,4229,347,NO
4230,8573,103,4230,347,NO
4231,8573,103,4231,347,NO
4232,8573,103,4232,347,NO
4233,4800,104,4233,348,NO
4234,4800,104,4234,348,NO
4235,4800,104,4235,348,NO
4236,4800,104,4236,348,NO
4237,4800,104,4237,348,NO
4238,4800,104,4238,348,NO
4239,4800,104,4239,348,NO
4240,4800,104,4240,348,NO
4241,4797,104,4241,348,NO
4242,4797,104,4242,348,NO
4243,4797,104,4243,347,NO
4244,4797,104,4244,347,NO
4245,4797,104,4245,347,NO
4246,4797,104,4246,347,NO
4247,4797,104,4247,347,NO
4248,4797,104,4248,347,NO
4249,4797,104,4249,347,NO
4250,4797,104,4250,347,NO
4251,4797,104,4251,347,NO
4252,4807,104,4252,347,NO
4253,4807,104,4253,347,NO
4254,4807,104,4254,347,NO
4255,4807,104,4255,347,NO
4256,4807,104,4256,347,NO
4257,4807,104,4257,347,NO
4258,5234,104,4258,347,NO
4259,5234,104,4259,347,NO
4260,5234,104,4260,347,NO
4261,5234,104,4261,347,NO
4262,5234,104,4262,347,NO
4263,5234,104,4263,347,NO
4264,5234,104,4264,347,NO
4265,5238,104,4265,347,NO
4266,5238,104,4266,347,NO
4267,5238,104,4267,347,NO
4268,4805,105,4268,350,NO
4269,4805,105,4269,350,NO
4270,4805,105,4270,350,NO
4271,4805,105,4271,350,NO
4272,4805,105,4272,350,NO
4273,4805,105,4273,350,NO
4274,4805,105,4274,350,NO
4275,4805,105,4275,350,NO
4276,4805,105,4276,350,NO
4277,4805,105,4277,350,NO
4278,4754,105,4278,350,NO
4279,4754,105,4279,350,NO
4280,4754,105,4280,350,NO
4281,4754,105,4281,350,NO
4282,4754,105,4282,350,NO
4283,4754,105,4283,350,NO
4284,4754,105,4284,350,NO
4285,4754,105,4285,350,NO
4286,4754,105,4286,350,NO
4287,4820,105,4287,350,NO
4288,4820,105,4288,350,NO
4289,4820,105,4289,350,NO
4290,4820,105,4290,350,NO
4291,4820,105,4291,350,NO
4292,4820,105,4292,350,NO
4293,4820,105,4293,350,NO
4294,4827,105,4294,350,NO
4295,4827,105,4295,350,NO
4296,4827,105,4296,350,NO
4297,4827,105,4297,350,NO
4298,4827,105,4298,350,NO
4299,4827,105,4299,350,NO
4300,4827,105,4300,350,NO
4301,5240,105,4301,350,NO
4302,5240,105,4302,350,NO
4303,5240,105,4303,350,NO
4304,5240,105,4304,350,NO
4305,5240,105,4305,350,NO
4306,5240,105,4306,350,NO
4307,5240,105,4307,350,NO
4308,5240,105,4308,350,NO
4309,5240,105,4309,350,NO
4310,5240,105,4310,350,NO
4311,5240,105,4311,350,NO
4312,8579,105,4312,350,NO
4313,8579,105,4313,350,NO
4314,8579,105,4314,350,NO
4315,4817,105,4315,350,NO
4316,4817,105,4316,350,NO
4317,4817,105,4317,350,NO
4318,4817,105,4318,350,NO
4319,4817,105,4319,349,NO
4320,4817,105,4320,349,NO
4321,4819,106,4321,341,NO
4322,4819,106,4322,341,NO
4323,4819,106,4323,341,NO
4324,4819,106,4324,341,NO
4325,4819,106,4325,341,NO
4326,4819,106,4326,341,NO
4327,4819,106,4327,341,NO
4328,4819,106,4328,341,NO
4329,4819,106,4329,341,NO
4330,4819,106,4330,341,NO
4331,4819,106,4331,341,NO
4332,4819,106,4332,341,NO
4333,5232,106,4333,341,NO
4334,5232,106,4334,341,NO
4335,5232,106,4335,341,NO
4336,5232,106,4336,341,NO
4337,5232,106,4337,341,NO
4338,5232,106,4338,341,NO
4339,5236,106,4339,341,NO
4340,5236,106,4340,341,NO
4341,5236,106,4341,341,NO
4342,5236,106,4342,340,NO
4343,5236,106,4343,340,NO
4344,5236,106,4344,340,NO
4345,5236,106,4345,340,NO
4346,5236,106,4346,340,NO
4347,5236,106,4347,340,NO
4348,8582,106,4348,340,NO
4349,8582,106,4349,340,NO
4350,8582,106,4350,340,NO
4351,8582,106,4351,340,NO
4352,8582,106,4352,340,NO
4353,8582,106,4353,340,NO
4354,4058,107,4354,347,NO
4355,4058,107,4355,347,NO
4356,4058,107,4356,347,NO
4357,4058,107,4357,347,NO
4358,4058,107,4358,347,NO
4359,4058,107,4359,347,NO
4360,4058,107,4360,347,NO
4361,4064,107,4361,347,NO
4362,4064,107,4362,347,NO
4363,4064,107,4363,347,NO
4364,4064,107,4364,347,NO
4365,4064,107,4365,347,NO
4366,4064,107,4366,347,NO
4367,5027,107,4367,347,NO
4368,5027,107,4368,347,NO
4369,5027,107,4369,347,NO
4370,5027,107,4370,347,NO
4371,5027,107,4371,347,NO
4372,5027,107,4372,347,NO
4373,5027,107,4373,347,NO
4374,4063,107,4374,347,NO
4375,4063,107,4375,347,NO
4376,4063,107,4376,347,NO
4377,4063,107,4377,347,NO
4378,4063,107,4378,347,NO
4379,4063,107,4379,347,NO
4380,5224,107,4380,347,NO
4381,5224,107,4381,347,NO
4382,5224,107,4382,347,NO
4383,5224,107,4383,347,NO
4384,5224,107,4384,347,NO
4385,4056,107,4385,347,NO
4386,4056,107,4386,347,NO
4387,4056,107,4387,347,NO
4388,4056,107,4388,347,NO
4389,9264,107,4389,347,NO
4390,9264,107,4390,347,NO
4391,9264,107,4391,347,NO
4392,9264,107,4392,347,NO
4393,4060,107,4393,347,NO
4394,4060,107,4394,347,NO
4395,4060,107,4395,347,NO
4396,4060,107,4396,347,NO
4397,4060,107,4397,347,NO
4398,4060,107,4398,347,NO
4399,4060,107,4399,347,NO
4400,4060,107,4400,347,NO
4401,4060,107,4401,347,NO
4402,4060,107,4402,346,NO
4403,4060,107,4403,346,NO
4404,4060,107,4404,346,NO
4405,4060,107,4405,346,NO
4406,4060,107,4406,346,NO
4407,4060,107,4407,346,NO
4408,7764,108,4408,350,NO
4409,7764,108,4409,350,NO
4410,7764,108,4410,350,NO
4411,7764,108,4411,350,NO
4412,7764,108,4412,350,NO
4413,7764,108,4413,350,NO
4414,7764,108,4414,350,NO
4415,5169,108,4415,349,NO
4416,5169,108,4416,349,NO
4417,5169,108,4417,349,NO
4418,5169,108,4418,349,NO
4419,5169,108,4419,349,NO
4420,5169,108,4420,349,NO
4421,5169,108,4421,349,NO
4422,5233,108,4422,349,NO
4423,5233,108,4423,349,NO
4424,5233,108,4424,349,NO
4425,5233,108,4425,349,NO
4426,5233,108,4426,349,NO
4427,5233,108,4427,349,NO
4428,5233,108,4428,349,NO
4429,5233,108,4429,349,NO
4430,5233,108,4430,349,NO
4431,8591,108,4431,349,NO
4432,8591,108,4432,349,NO
4433,8591,108,4433,349,NO
4434,8591,108,4434,349,NO
4435,9267,108,4435,349,NO
4436,9267,108,4436,349,NO
4437,9267,108,4437,349,NO
4438,9267,108,4438,349,NO
4439,9267,108,4439,349,NO
4440,9267,108,4440,349,NO
4441,9267,108,4441,349,NO
4442,9270,109,4442,350,NO
4443,9270,109,4443,350,NO
4444,9270,109,4444,350,NO
4445,9270,109,4445,350,NO
4446,9270,109,4446,350,NO
4447,9270,109,4447,350,NO
4448,9270,109,4448,350,NO
4449,9270,109,4449,350,NO
4450,9270,109,4450,350,NO
4451,9270,109,4451,350,NO
4452,9270,109,4452,350,NO
4453,4034,109,4453,350,NO
4454,4034,109,4454,350,NO
4455,4034,109,4455,350,NO
4456,4034,109,4456,350,NO
4457,4034,109,4457,350,NO
4458,4034,109,4458,350,NO
4459,4034,109,4459,350,NO
4460,4034,109,4460,350,NO
4461,4034,109,4461,350,NO
4462,4034,109,4462,350,NO
4463,4034,109,4463,350,NO
4464,4038,109,4464,350,NO
4465,4038,109,4465,350,NO
4466,4038,109,4466,350,NO
4467,4038,109,4467,350,NO
4468,4038,109,4468,350,NO
4469,4038,109,4469,350,NO
4470,4038,109,4470,350,NO
4471,4038,109,4471,350,NO
4472,4038,109,4472,350,NO
4473,4038,109,4473,350,NO
4474,4038,109,4474,350,NO
4475,4017,109,4475,350,NO
4476,4017,109,4476,350,NO
4477,4017,109,4477,350,NO
4478,4017,109,4478,350,NO
4479,4017,109,4479,350,NO
4480,4017,109,4480,350,NO
4481,4017,109,4481,349,NO
4482,4017,109,4482,349,NO
4483,4017,109,4483,349,NO
4484,4017,109,4484,349,NO
4485,4039,109,4485,349,NO
4486,4039,109,4486,349,NO
4487,4039,109,4487,349,NO
4488,4039,109,4488,349,NO
4489,4039,109,4489,349,NO
4490,4039,109,4490,349,NO
4491,4039,109,4491,349,NO
4492,5026,109,4492,349,NO
4493,5026,109,4493,349,NO
4494,5026,109,4494,349,NO
4495,5026,109,4495,349,NO
4496,5026,109,4496,349,NO
4497,4759,110,4497,340,NO
4498,4759,110,4498,340,NO
4499,4759,110,4499,340,NO
4500,4759,110,4500,340,NO
4501,4759,110,4501,340,NO
4502,4759,110,4502,340,NO
4503,4759,110,4503,340,NO
4504,4759,110,4504,340,NO
4505,4759,110,4505,340,NO
4506,4759,110,4506,340,NO
4507,4759,110,4507,340,NO
4508,4762,110,4508,340,NO
4509,4762,110,4509,340,NO
4510,4762,110,4510,340,NO
4511,4762,110,4511,340,NO
4512,4762,110,4512,340,NO
4513,4762,110,4513,339,NO
4514,4762,110,4514,339,NO
4515,4757,110,4515,339,NO
4516,4757,110,4516,339,NO
4517,4757,110,4517,339,NO
4518,5165,110,4518,339,NO
4519,5165,110,4519,339,NO
4520,5165,110,4520,339,NO
4521,5165,110,4521,339,NO
4522,5165,110,4522,339,NO
4523,4771,110,4523,339,NO
4524,4771,110,4524,339,NO
4525,4771,110,4525,339,NO
4526,4771,110,4526,339,NO
4527,5336,111,4527,349,NO
4528,5336,111,4528,349,NO
4529,5336,111,4529,349,NO
4530,5336,111,4530,349,NO
4531,5336,111,4531,349,NO
4532,5336,111,4532,349,NO
4533,4032,111,4533,349,NO
4534,4032,111,4534,349,NO
4535,4032,111,4535,349,NO
4536,4032,111,4536,349,NO
4537,4032,111,4537,349,NO
4538,4032,111,4538,348,NO
4539,7943,111,4539,348,NO
4540,7943,111,4540,348,NO
4541,7943,111,4541,348,NO
4542,7943,111,4542,348,NO
4543,7943,111,4543,348,NO
4544,7943,111,4544,348,NO
4545,7943,111,4545,348,NO
4546,7943,111,4546,348,NO
4547,7943,111,4547,348,NO
4548,7943,111,4548,348,NO
4549,9274,111,4549,348,NO
4550,9274,111,4550,348,NO
4551,9274,111,4551,348,NO
4552,9274,111,4552,348,NO
4553,9274,111,4553,348,NO
4554,9274,111,4554,348,NO
4555,9274,111,4555,348,NO
4556,9274,111,4556,348,NO
4557,9274,111,4557,348,NO
4558,9274,111,4558,348,NO
4559,9274,111,4559,348,NO
4560,9274,111,4560,348,NO
4561,9274,111,4561,348,NO
4562,4018,112,4562,340,NO
4563,4018,112,4563,340,NO
4564,4018,112,4564,340,NO
4565,4018,112,4565,340,NO
4566,4018,112,4566,340,NO
4567,4024,112,4567,340,NO
4568,4024,112,4568,340,NO
4569,4024,112,4569,340,NO
4570,4024,112,4570,340,NO
4571,4024,112,4571,340,NO
4572,4024,112,4572,340,NO
4573,4024,112,4573,340,NO
4574,4024,112,4574,340,NO
4575,4024,112,4575,340,NO
4576,4024,112,4576,340,NO
4577,9279,112,4577,340,NO
4578,9279,112,4578,340,NO
4579,9279,112,4579,340,NO
4580,9279,112,4580,340,NO
4581,9279,112,4581,340,NO
4582,9279,112,4582,340,NO
4583,9279,112,4583,339,NO
4584,9279,112,4584,339,NO
4585,9279,112,4585,339,NO
4586,9279,112,4586,339,NO
4587,4755,113,4587,346,NO
4588,4755,113,4588,346,NO
4589,4755,113,4589,346,NO
4590,4755,113,4590,346,NO
4591,4755,113,4591,346,NO
4592,4755,113,4592,346,NO
4593,4755,113,4593,346,NO
4594,4755,113,4594,346,NO
4595,4755,113,4595,346,NO
4596,4755,113,4596,346,NO
4597,4755,113,4597,346,NO
4598,4755,113,4598,346,NO
4599,4774,113,4599,346,NO
4600,4774,113,4600,345,NO
4601,4774,113,4601,345,NO
4602,4774,113,4602,345,NO
4603,4774,113,4603,345,NO
4604,4774,113,4604,345,NO
4605,4774,113,4605,345,NO
4606,8124,113,4606,345,NO
4607,8124,113,4607,345,NO
4608,8124,113,4608,345,NO
4609,8124,113,4609,345,NO
4610,8125,113,4610,345,NO
4611,8125,113,4611,345,NO
4612,8125,113,4612,345,NO
4613,8125,113,4613,345,NO
4614,8970,113,4614,345,NO
4615,8970,113,4615,345,NO
4616,8970,113,4616,345,NO
4617,8970,113,4617,345,NO
4618,8970,113,4618,345,NO
4619,8970,113,4619,345,NO
4620,8970,113,4620,345,NO
4621,8970,113,4621,345,NO
4622,8970,113,4622,345,NO
4623,8970,113,4623,345,NO
4624,4941,114,4624,345,NO
4625,4941,114,4625,345,NO
4626,4941,114,4626,345,NO
4627,4941,114,4627,345,NO
4628,4941,114,4628,345,NO
4629,4941,114,4629,345,NO
4630,4941,114,4630,345,NO
4631,4941,114,4631,345,NO
4632,4941,114,4632,345,NO
4633,4941,114,4633,345,NO
4634,4941,114,4634,345,NO
4635,4941,114,4635,345,NO
4636,4946,114,4636,345,NO
4637,4946,114,4637,345,NO
4638,4946,114,4638,345,NO
4639,4946,114,4639,345,NO
4640,4946,114,4640,344,NO
4641,4946,114,4641,344,NO
4642,4946,114,4642,344,NO
4643,4932,114,4643,344,NO
4644,4932,114,4644,344,NO
4645,4932,114,4645,344,NO
4646,9165,114,4646,344,NO
4647,9165,114,4647,344,NO
4648,9165,114,4648,344,NO
4649,9165,114,4649,344,NO
4650,9165,114,4650,344,NO
4651,9165,114,4651,344,NO
4652,4949,114,4652,344,NO
4653,4949,114,4653,344,NO
4654,4949,114,4654,344,NO
4655,4949,114,4655,344,NO
